danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.743,0.594,6,-7.666,0,0.116,0.501,0,0.17,0.288,118.977,audio_features,1cnkBW0kaDEFnKHOdJTOoh,spotify:track:1cnkBW0kaDEFnKHOdJTOoh,https://api.spotify.com/v1/tracks/1cnkBW0kaDEFnKHOdJTOoh,https://api.spotify.com/v1/audio-analysis/1cnkBW0kaDEFnKHOdJTOoh,248040,4
0.748,0.69,0,-3.812,0,0.0477,0.0353,0,0.315,0.433,131.972,audio_features,5hKjEpYrJIJs6uPl7zw6Y6,spotify:track:5hKjEpYrJIJs6uPl7zw6Y6,https://api.spotify.com/v1/tracks/5hKjEpYrJIJs6uPl7zw6Y6,https://api.spotify.com/v1/audio-analysis/5hKjEpYrJIJs6uPl7zw6Y6,233251,4
0.866,0.838,2,-3.958,1,0.125,0.172,0.00177,0.245,0.597,119.989,audio_features,0ePaNpLMQ9orlCF6bhIbjH,spotify:track:0ePaNpLMQ9orlCF6bhIbjH,https://api.spotify.com/v1/tracks/0ePaNpLMQ9orlCF6bhIbjH,https://api.spotify.com/v1/audio-analysis/0ePaNpLMQ9orlCF6bhIbjH,163187,4
0.865,0.678,1,-5.596,1,0.06,0.707,0,0.127,0.778,128.021,audio_features,6RFJxVj9tL0Xrd3Jve4Vo4,spotify:track:6RFJxVj9tL0Xrd3Jve4Vo4,https://api.spotify.com/v1/tracks/6RFJxVj9tL0Xrd3Jve4Vo4,https://api.spotify.com/v1/audio-analysis/6RFJxVj9tL0Xrd3Jve4Vo4,240813,4
0.768,0.735,1,-2.511,0,0.0669,0.202,0,0.0557,0.303,129.99,audio_features,626rYyBfeAeleh1F5t4B70,spotify:track:626rYyBfeAeleh1F5t4B70,https://api.spotify.com/v1/tracks/626rYyBfeAeleh1F5t4B70,https://api.spotify.com/v1/audio-analysis/626rYyBfeAeleh1F5t4B70,299587,4
0.766,0.715,1,-3.025,1,0.231,0.348,0,0.098,0.555,128.085,audio_features,17nOaHsTn06jxuU9NpHuFU,spotify:track:17nOaHsTn06jxuU9NpHuFU,https://api.spotify.com/v1/tracks/17nOaHsTn06jxuU9NpHuFU,https://api.spotify.com/v1/audio-analysis/17nOaHsTn06jxuU9NpHuFU,191295,4
0.799,0.595,2,-7.015,1,0.193,0.259,0,0.344,0.555,120.06,audio_features,3LgtCt7CVhMvNSMGoQD9i1,spotify:track:3LgtCt7CVhMvNSMGoQD9i1,https://api.spotify.com/v1/tracks/3LgtCt7CVhMvNSMGoQD9i1,https://api.spotify.com/v1/audio-analysis/3LgtCt7CVhMvNSMGoQD9i1,328000,4
0.815,0.514,6,-9.446,0,0.361,0.54,0,0.611,0.623,120.054,audio_features,6NSMQFKgjpQb0KkjMDYIK0,spotify:track:6NSMQFKgjpQb0KkjMDYIK0,https://api.spotify.com/v1/tracks/6NSMQFKgjpQb0KkjMDYIK0,https://api.spotify.com/v1/audio-analysis/6NSMQFKgjpQb0KkjMDYIK0,264000,4
0.619,0.923,8,-2.15,1,0.293,0.622,0.00148,0.113,0.493,149.681,audio_features,3T0h2tXX3mQh14mse20s6M,spotify:track:3T0h2tXX3mQh14mse20s6M,https://api.spotify.com/v1/tracks/3T0h2tXX3mQh14mse20s6M,https://api.spotify.com/v1/audio-analysis/3T0h2tXX3mQh14mse20s6M,220056,5
0.581,0.443,5,-8.678,1,0.0357,0.83,0.00679,0.107,0.446,76.845,audio_features,1MDVXlgY8Of2n2otw57hw0,spotify:track:1MDVXlgY8Of2n2otw57hw0,https://api.spotify.com/v1/tracks/1MDVXlgY8Of2n2otw57hw0,https://api.spotify.com/v1/audio-analysis/1MDVXlgY8Of2n2otw57hw0,329865,4
0.502,0.708,9,-7.522,1,0.0771,0.316,0.0391,0.112,0.774,91.533,audio_features,3AAAGS7iM1ekDywqdYMJG2,spotify:track:3AAAGS7iM1ekDywqdYMJG2,https://api.spotify.com/v1/tracks/3AAAGS7iM1ekDywqdYMJG2,https://api.spotify.com/v1/audio-analysis/3AAAGS7iM1ekDywqdYMJG2,258281,4
0.512,0.767,9,-5.76,1,0.0853,0.408,0.0495,0.176,0.757,91.507,audio_features,5CwcXgsF9jcyqwkl5uxKnD,spotify:track:5CwcXgsF9jcyqwkl5uxKnD,https://api.spotify.com/v1/tracks/5CwcXgsF9jcyqwkl5uxKnD,https://api.spotify.com/v1/audio-analysis/5CwcXgsF9jcyqwkl5uxKnD,259565,4
0.749,0.85,0,-4.346,1,0.0468,0.0319,0.0000481,0.0678,0.672,145.983,audio_features,5EzitieoPnjyKHAq0gfRMa,spotify:track:5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/tracks/5EzitieoPnjyKHAq0gfRMa,https://api.spotify.com/v1/audio-analysis/5EzitieoPnjyKHAq0gfRMa,190423,4
0.756,0.853,0,-4.365,1,0.0579,0.0381,0.0000251,0.0671,0.733,145.962,audio_features,2UYG331lOP6amEWplE7eno,spotify:track:2UYG331lOP6amEWplE7eno,https://api.spotify.com/v1/tracks/2UYG331lOP6amEWplE7eno,https://api.spotify.com/v1/audio-analysis/2UYG331lOP6amEWplE7eno,190423,4
0.497,0.53,4,-5.976,1,0.031,0.00793,0,0.392,0.278,134.968,audio_features,41dswHw9sCLChDgXyVS4kC,spotify:track:41dswHw9sCLChDgXyVS4kC,https://api.spotify.com/v1/tracks/41dswHw9sCLChDgXyVS4kC,https://api.spotify.com/v1/audio-analysis/41dswHw9sCLChDgXyVS4kC,245068,4
0.482,0.696,0,-4.665,0,0.0358,0.438,0,0.0893,0.253,155.95,audio_features,3jK5ndIlxMK3rN0gjlfkzh,spotify:track:3jK5ndIlxMK3rN0gjlfkzh,https://api.spotify.com/v1/tracks/3jK5ndIlxMK3rN0gjlfkzh,https://api.spotify.com/v1/audio-analysis/3jK5ndIlxMK3rN0gjlfkzh,271468,4
0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,audio_features,12mGwph2YzDIlChtq3EdXP,spotify:track:12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,273803,4
0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,audio_features,2xGjteMU3E1tkEPVFBO08U,spotify:track:2xGjteMU3E1tkEPVFBO08U,https://api.spotify.com/v1/tracks/2xGjteMU3E1tkEPVFBO08U,https://api.spotify.com/v1/audio-analysis/2xGjteMU3E1tkEPVFBO08U,234707,4
0.697,0.648,7,-7.123,1,0.128,0.425,0,0.191,0.313,186.125,audio_features,1nfyE13arjOuO54HH0zmqj,spotify:track:1nfyE13arjOuO54HH0zmqj,https://api.spotify.com/v1/tracks/1nfyE13arjOuO54HH0zmqj,https://api.spotify.com/v1/audio-analysis/1nfyE13arjOuO54HH0zmqj,199813,4
0.8,0.681,2,-4.076,1,0.0912,0.14,0,0.0831,0.637,92.027,audio_features,3IyPnNX142pvWx6D5CiimD,spotify:track:3IyPnNX142pvWx6D5CiimD,https://api.spotify.com/v1/tracks/3IyPnNX142pvWx6D5CiimD,https://api.spotify.com/v1/audio-analysis/3IyPnNX142pvWx6D5CiimD,235424,4
0.563,0.877,1,-2.082,0,0.12,0.0293,0,0.0749,0.646,93.832,audio_features,6f4UPdDBQONKJBRqwZGjaJ,spotify:track:6f4UPdDBQONKJBRqwZGjaJ,https://api.spotify.com/v1/tracks/6f4UPdDBQONKJBRqwZGjaJ,https://api.spotify.com/v1/audio-analysis/6f4UPdDBQONKJBRqwZGjaJ,209033,4
0.673,0.492,4,-9.859,1,0.387,0.313,0,0.0877,0.572,94.876,audio_features,0GGFHWt4u223Vm1RkXQKTj,spotify:track:0GGFHWt4u223Vm1RkXQKTj,https://api.spotify.com/v1/tracks/0GGFHWt4u223Vm1RkXQKTj,https://api.spotify.com/v1/audio-analysis/0GGFHWt4u223Vm1RkXQKTj,252528,4
0.776,0.735,7,-5.34,0,0.0502,0.139,0,0.0693,0.663,93.017,audio_features,3jpqMaJREkmVDYlRvW1qWC,spotify:track:3jpqMaJREkmVDYlRvW1qWC,https://api.spotify.com/v1/tracks/3jpqMaJREkmVDYlRvW1qWC,https://api.spotify.com/v1/audio-analysis/3jpqMaJREkmVDYlRvW1qWC,188472,4
0.688,0.719,2,-4.746,1,0.0555,0.163,0,0.15,0.605,88.015,audio_features,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/tracks/4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/audio-analysis/4OaTpLJIa2harufGxfOPUu,240000,4
0.732,0.948,5,-3.103,1,0.0671,0.184,0,0.372,0.889,98.055,audio_features,4JnJ9ACXmtLkpH61ZvFSaM,spotify:track:4JnJ9ACXmtLkpH61ZvFSaM,https://api.spotify.com/v1/tracks/4JnJ9ACXmtLkpH61ZvFSaM,https://api.spotify.com/v1/audio-analysis/4JnJ9ACXmtLkpH61ZvFSaM,228227,4
0.648,0.914,4,-4.931,0,0.0953,0.016,0,0.18,0.783,123.048,audio_features,0CpTq5zOL9ovKlNDDeIbqE,spotify:track:0CpTq5zOL9ovKlNDDeIbqE,https://api.spotify.com/v1/tracks/0CpTq5zOL9ovKlNDDeIbqE,https://api.spotify.com/v1/audio-analysis/0CpTq5zOL9ovKlNDDeIbqE,185653,4
0.703,0.651,7,-6.128,1,0.0592,0.0447,0,0.425,0.22,119.932,audio_features,7nkx7DxGFsQrhPbsGCMwGv,spotify:track:7nkx7DxGFsQrhPbsGCMwGv,https://api.spotify.com/v1/tracks/7nkx7DxGFsQrhPbsGCMwGv,https://api.spotify.com/v1/audio-analysis/7nkx7DxGFsQrhPbsGCMwGv,267080,4
0.855,0.624,1,-4.093,1,0.0488,0.158,0,0.0513,0.962,117.959,audio_features,4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,180757,4
0.699,0.614,2,-4.57,1,0.0521,0.0152,0.00000522,0.0734,0.275,122.99,audio_features,4JAyIDXOqNM6qHuZML01uX,spotify:track:4JAyIDXOqNM6qHuZML01uX,https://api.spotify.com/v1/tracks/4JAyIDXOqNM6qHuZML01uX,https://api.spotify.com/v1/audio-analysis/4JAyIDXOqNM6qHuZML01uX,186175,4
0.708,0.61,2,-4.522,1,0.0574,0.0204,0.00000445,0.0641,0.305,123.038,audio_features,0XLOf9LhyazPX9Ld8jPiUq,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,https://api.spotify.com/v1/tracks/0XLOf9LhyazPX9Ld8jPiUq,https://api.spotify.com/v1/audio-analysis/0XLOf9LhyazPX9Ld8jPiUq,186113,4
0.79,0.734,0,-4.66,1,0.0524,0.0853,0.00409,0.112,0.223,107.369,audio_features,6Na5uKk5SsqZimk0hAWo8y,spotify:track:6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y,234373,4
0.836,0.716,5,-5.211,0,0.0549,0.0196,0.0000183,0.101,0.534,119.938,audio_features,2kVHAQKVtczchKctctzbtK,spotify:track:2kVHAQKVtczchKctctzbtK,https://api.spotify.com/v1/tracks/2kVHAQKVtczchKctctzbtK,https://api.spotify.com/v1/audio-analysis/2kVHAQKVtczchKctctzbtK,242510,4
0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,audio_features,6EpRaXYhGOB3fj4V2uDkMJ,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ,https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ,204502,4
0.76,0.752,7,-4.134,1,0.0438,0.277,0.0000132,0.128,0.406,134.937,audio_features,5BR0bleuHVEAT5BUMFkpHK,spotify:track:5BR0bleuHVEAT5BUMFkpHK,https://api.spotify.com/v1/tracks/5BR0bleuHVEAT5BUMFkpHK,https://api.spotify.com/v1/audio-analysis/5BR0bleuHVEAT5BUMFkpHK,190270,4
0.611,0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4
0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,audio_features,1louJpMmzEicAn7lzDalPW,spotify:track:1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/tracks/1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/audio-analysis/1louJpMmzEicAn7lzDalPW,223504,4
0.953,0.41,1,-6.543,1,0.0705,0.175,0,0.0768,0.718,121.074,audio_features,1sCxVKWImDZSZKvG0U9B23,spotify:track:1sCxVKWImDZSZKvG0U9B23,https://api.spotify.com/v1/tracks/1sCxVKWImDZSZKvG0U9B23,https://api.spotify.com/v1/audio-analysis/1sCxVKWImDZSZKvG0U9B23,214648,4
0.733,0.672,4,-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,audio_features,57Y51hxqMn2j3dosW75R6n,spotify:track:57Y51hxqMn2j3dosW75R6n,https://api.spotify.com/v1/tracks/57Y51hxqMn2j3dosW75R6n,https://api.spotify.com/v1/audio-analysis/57Y51hxqMn2j3dosW75R6n,183991,4
0.408,0.506,0,-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,audio_features,5YCqzqb6yN6TsMOHb4FSVw,spotify:track:5YCqzqb6yN6TsMOHb4FSVw,https://api.spotify.com/v1/tracks/5YCqzqb6yN6TsMOHb4FSVw,https://api.spotify.com/v1/audio-analysis/5YCqzqb6yN6TsMOHb4FSVw,180952,4
0.833,0.806,10,-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,audio_features,59JayqW5h9kyhLEcCTwPRX,spotify:track:59JayqW5h9kyhLEcCTwPRX,https://api.spotify.com/v1/tracks/59JayqW5h9kyhLEcCTwPRX,https://api.spotify.com/v1/audio-analysis/59JayqW5h9kyhLEcCTwPRX,179625,4
0.21,0.0959,5,-17.767,1,0.0347,0.854,0.00355,0.261,0.167,175.914,audio_features,3UjSOJ00E1eLMcayBm827Q,spotify:track:3UjSOJ00E1eLMcayBm827Q,https://api.spotify.com/v1/tracks/3UjSOJ00E1eLMcayBm827Q,https://api.spotify.com/v1/audio-analysis/3UjSOJ00E1eLMcayBm827Q,185080,3
0.607,0.449,0,-8.785,0,0.027,0.234,0.00000731,0.208,0.142,129.947,audio_features,3kXqUXnukwkpsxhW8emNC0,spotify:track:3kXqUXnukwkpsxhW8emNC0,https://api.spotify.com/v1/tracks/3kXqUXnukwkpsxhW8emNC0,https://api.spotify.com/v1/audio-analysis/3kXqUXnukwkpsxhW8emNC0,174577,4
0.601,0.834,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.879,audio_features,56lBX2WHqfGuoeZxZvUnVj,spotify:track:56lBX2WHqfGuoeZxZvUnVj,https://api.spotify.com/v1/tracks/56lBX2WHqfGuoeZxZvUnVj,https://api.spotify.com/v1/audio-analysis/56lBX2WHqfGuoeZxZvUnVj,187761,4
0.804,0.459,11,-11.556,1,0.039,0.304,0.0862,0.11,0.372,111.963,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,audio_features,79cuOz3SPQTuFrp8WgftAu,spotify:track:79cuOz3SPQTuFrp8WgftAu,https://api.spotify.com/v1/tracks/79cuOz3SPQTuFrp8WgftAu,https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu,199440,4
0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,audio_features,1EaKU4dMbesXXd3BrLCtYG,spotify:track:1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,208733,4
0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4
0.736,0.795,1,-3.299,0,0.0545,0.498,0.00000121,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4
0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4
0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013,audio_features,0dA2Mk56wEzDgegdC6R17g,spotify:track:0dA2Mk56wEzDgegdC6R17g,https://api.spotify.com/v1/tracks/0dA2Mk56wEzDgegdC6R17g,https://api.spotify.com/v1/audio-analysis/0dA2Mk56wEzDgegdC6R17g,210091,4
0.838,0.492,1,-5.69,0,0.038,0.251,0,0.262,0.895,115.092,audio_features,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4
0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,audio_features,1CnPYaKxTVb4LWOtiGOm0m,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,https://api.spotify.com/v1/tracks/1CnPYaKxTVb4LWOtiGOm0m,https://api.spotify.com/v1/audio-analysis/1CnPYaKxTVb4LWOtiGOm0m,217603,4
0.563,0.775,8,-6.433,1,0.0366,0.00251,0,0.326,0.458,144.945,audio_features,1yNyoWWWikbLhwIGWjZuDW,spotify:track:1yNyoWWWikbLhwIGWjZuDW,https://api.spotify.com/v1/tracks/1yNyoWWWikbLhwIGWjZuDW,https://api.spotify.com/v1/audio-analysis/1yNyoWWWikbLhwIGWjZuDW,197793,4
0.927,0.488,9,-9.433,0,0.42,0.108,0,0.196,0.605,133.987,audio_features,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4
0.832,0.72,1,-4.651,1,0.101,0.0628,0,0.376,0.59,116.92,audio_features,7x9dpEVTM5KyMgr0X38qAQ,spotify:track:7x9dpEVTM5KyMgr0X38qAQ,https://api.spotify.com/v1/tracks/7x9dpEVTM5KyMgr0X38qAQ,https://api.spotify.com/v1/audio-analysis/7x9dpEVTM5KyMgr0X38qAQ,208867,4
0.732,0.502,7,-8.155,1,0.141,0.12,0,0.0632,0.42,120.07,audio_features,5Jxij0deHwHJEwYmSfVde7,spotify:track:5Jxij0deHwHJEwYmSfVde7,https://api.spotify.com/v1/tracks/5Jxij0deHwHJEwYmSfVde7,https://api.spotify.com/v1/audio-analysis/5Jxij0deHwHJEwYmSfVde7,166000,4
0.646,0.519,1,-9.399,1,0.0719,0.342,0,0.126,0.289,126.1,audio_features,0D4mQhakELAI403k03We1H,spotify:track:0D4mQhakELAI403k03We1H,https://api.spotify.com/v1/tracks/0D4mQhakELAI403k03We1H,https://api.spotify.com/v1/audio-analysis/0D4mQhakELAI403k03We1H,93333,4
0.744,0.533,0,-8.312,1,0.0519,0.128,0.0000115,0.102,0.382,133.056,audio_features,3R9RuYfstLF7MukyeplSC1,spotify:track:3R9RuYfstLF7MukyeplSC1,https://api.spotify.com/v1/tracks/3R9RuYfstLF7MukyeplSC1,https://api.spotify.com/v1/audio-analysis/3R9RuYfstLF7MukyeplSC1,132632,4
0.763,0.462,7,-6.686,1,0.199,0.158,0,0.102,0.562,124.044,audio_features,1q6HvKuGrjQpzGc3ZNFsf6,spotify:track:1q6HvKuGrjQpzGc3ZNFsf6,https://api.spotify.com/v1/tracks/1q6HvKuGrjQpzGc3ZNFsf6,https://api.spotify.com/v1/audio-analysis/1q6HvKuGrjQpzGc3ZNFsf6,183871,4
0.703,0.434,7,-8.185,1,0.0627,0.0155,0,0.278,0.0686,140.942,audio_features,6jYhr8hIy1Rvjy3rZULRKm,spotify:track:6jYhr8hIy1Rvjy3rZULRKm,https://api.spotify.com/v1/tracks/6jYhr8hIy1Rvjy3rZULRKm,https://api.spotify.com/v1/audio-analysis/6jYhr8hIy1Rvjy3rZULRKm,194894,4
0.75,0.588,0,-8.659,1,0.232,0.151,0.000241,0.0891,0.541,133.997,audio_features,6P8G8IZX5UbRPkrpWYYnIi,spotify:track:6P8G8IZX5UbRPkrpWYYnIi,https://api.spotify.com/v1/tracks/6P8G8IZX5UbRPkrpWYYnIi,https://api.spotify.com/v1/audio-analysis/6P8G8IZX5UbRPkrpWYYnIi,137910,4
0.79,0.494,2,-5.717,1,0.0799,0.236,0,0.126,0.13,132.02,audio_features,42budRHAm0QroIwreRwF1l,spotify:track:42budRHAm0QroIwreRwF1l,https://api.spotify.com/v1/tracks/42budRHAm0QroIwreRwF1l,https://api.spotify.com/v1/audio-analysis/42budRHAm0QroIwreRwF1l,154545,4
0.642,0.733,5,-5.001,0,0.0343,0.0274,0,0.266,0.519,123.075,audio_features,71bBFbfn2OBK5QwUJSLS44,spotify:track:71bBFbfn2OBK5QwUJSLS44,https://api.spotify.com/v1/tracks/71bBFbfn2OBK5QwUJSLS44,https://api.spotify.com/v1/audio-analysis/71bBFbfn2OBK5QwUJSLS44,203000,4
0.617,0.743,1,-5.001,0,0.135,0.0719,0,0.155,0.596,82.193,audio_features,2x82H3RSJRRQKZDMFlIpG3,spotify:track:2x82H3RSJRRQKZDMFlIpG3,https://api.spotify.com/v1/tracks/2x82H3RSJRRQKZDMFlIpG3,https://api.spotify.com/v1/audio-analysis/2x82H3RSJRRQKZDMFlIpG3,180120,4
0.746,0.552,4,-8.047,0,0.0456,0.504,0,0.0535,0.876,121.024,audio_features,7hPtrGqzMOO0KMevkaQnYR,spotify:track:7hPtrGqzMOO0KMevkaQnYR,https://api.spotify.com/v1/tracks/7hPtrGqzMOO0KMevkaQnYR,https://api.spotify.com/v1/audio-analysis/7hPtrGqzMOO0KMevkaQnYR,135207,4
0.544,0.417,8,-4.387,1,0.0247,0.586,0,0.085,0.207,95.156,audio_features,3zl7j5ua8mF4JDYuxrfo01,spotify:track:3zl7j5ua8mF4JDYuxrfo01,https://api.spotify.com/v1/tracks/3zl7j5ua8mF4JDYuxrfo01,https://api.spotify.com/v1/audio-analysis/3zl7j5ua8mF4JDYuxrfo01,265363,3
0.36,0.687,10,-6.858,1,0.0734,0.203,0.00000186,0.178,0.339,92.701,audio_features,0iOHkI1AyDXfDeoXEFaP2e,spotify:track:0iOHkI1AyDXfDeoXEFaP2e,https://api.spotify.com/v1/tracks/0iOHkI1AyDXfDeoXEFaP2e,https://api.spotify.com/v1/audio-analysis/0iOHkI1AyDXfDeoXEFaP2e,224840,4
0.653,0.428,11,-6.532,1,0.0405,0.463,0,0.0706,0.326,95.034,audio_features,5G22c0zkJae5EzQRyx3blf,spotify:track:5G22c0zkJae5EzQRyx3blf,https://api.spotify.com/v1/tracks/5G22c0zkJae5EzQRyx3blf,https://api.spotify.com/v1/audio-analysis/5G22c0zkJae5EzQRyx3blf,200211,4
0.747,0.498,0,-6.674,1,0.0353,0.381,0,0.712,0.53,135.919,audio_features,7MMJa7cjMadOSR6CFWvB1x,spotify:track:7MMJa7cjMadOSR6CFWvB1x,https://api.spotify.com/v1/tracks/7MMJa7cjMadOSR6CFWvB1x,https://api.spotify.com/v1/audio-analysis/7MMJa7cjMadOSR6CFWvB1x,222787,4
0.569,0.788,2,-7.022,0,0.266,0.18,0,0.123,0.246,109.946,audio_features,2TgKrHaHbkAV8EGJWH4zJM,spotify:track:2TgKrHaHbkAV8EGJWH4zJM,https://api.spotify.com/v1/tracks/2TgKrHaHbkAV8EGJWH4zJM,https://api.spotify.com/v1/audio-analysis/2TgKrHaHbkAV8EGJWH4zJM,239736,4
0.658,0.892,6,-2.928,0,0.036,0.00723,0,0.0723,0.919,107.944,audio_features,2lDgdWIGLYuk74pDeRPgPF,spotify:track:2lDgdWIGLYuk74pDeRPgPF,https://api.spotify.com/v1/tracks/2lDgdWIGLYuk74pDeRPgPF,https://api.spotify.com/v1/audio-analysis/2lDgdWIGLYuk74pDeRPgPF,162013,4
0.719,0.62,9,-10.809,1,0.181,0.0783,0.00000257,0.0835,0.0886,140.108,audio_features,1TuRBl1dxwxkzFT3IYmxtY,spotify:track:1TuRBl1dxwxkzFT3IYmxtY,https://api.spotify.com/v1/tracks/1TuRBl1dxwxkzFT3IYmxtY,https://api.spotify.com/v1/audio-analysis/1TuRBl1dxwxkzFT3IYmxtY,253376,4
0.711,0.944,2,-4.818,1,0.411,0.127,0,0.329,0.259,136.851,audio_features,14MtHG9frDDCwM6RTjvjCt,spotify:track:14MtHG9frDDCwM6RTjvjCt,https://api.spotify.com/v1/tracks/14MtHG9frDDCwM6RTjvjCt,https://api.spotify.com/v1/audio-analysis/14MtHG9frDDCwM6RTjvjCt,133248,4
0.709,0.911,10,-5.025,0,0.206,0.0692,0,0.0627,0.79,97.985,audio_features,0Zs06SptpZ4B56rkvEy25X,spotify:track:0Zs06SptpZ4B56rkvEy25X,https://api.spotify.com/v1/tracks/0Zs06SptpZ4B56rkvEy25X,https://api.spotify.com/v1/audio-analysis/0Zs06SptpZ4B56rkvEy25X,123061,4
0.455,0.696,10,-6.841,1,0.0548,0.203,0.00000326,0.186,0.282,92.191,audio_features,6Oek3F9bvQlGyOoExtaBNR,spotify:track:6Oek3F9bvQlGyOoExtaBNR,https://api.spotify.com/v1/tracks/6Oek3F9bvQlGyOoExtaBNR,https://api.spotify.com/v1/audio-analysis/6Oek3F9bvQlGyOoExtaBNR,223768,4
0.661,0.893,6,-2.903,0,0.0351,0.00603,0,0.0716,0.942,107.951,audio_features,20Z8AmvRE42UdC3t3p9Wwg,spotify:track:20Z8AmvRE42UdC3t3p9Wwg,https://api.spotify.com/v1/tracks/20Z8AmvRE42UdC3t3p9Wwg,https://api.spotify.com/v1/audio-analysis/20Z8AmvRE42UdC3t3p9Wwg,160938,4
